"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert_serialNumberLen <hostCert#1>","conseiller-numerique.gouv.fr/104.21.16.1","443","INFO","16","",""
"cert_fingerprintSHA1 <hostCert#1>","conseiller-numerique.gouv.fr/104.21.16.1","443","INFO","1CD963C0AC6D67A4BFF310CD8984DF72E045809A","",""
"cert_fingerprintSHA256 <hostCert#1>","conseiller-numerique.gouv.fr/104.21.16.1","443","INFO","7AE71F9A9F41D5FC52E0367E3FA1EECDFCD485EBEBD5E70AF73DC27D3BE11FE5","",""
"cert <hostCert#1>","conseiller-numerique.gouv.fr/104.21.16.1","443","INFO","-----BEGIN CERTIFICATE-----\nMIIFYzCCBEugAwIBAgIQTxb63/GCEcgOP/m20HEmJTANBgkqhkiG9w0BAQsFADA7MQswCQYDVQQGEwJVUzEeMBwGA1UEChMVR29vZ2xlIFRydXN0IFNlcnZpY2VzMQwwCgYDVQQDEwNXUjEwHhcNMjQxMjI5MTQyMjM5WhcNMjUwMzI5MTUyMjM3WjAnMSUwIwYDVQQDExxjb25zZWlsbGVyLW51bWVyaXF1ZS5nb3V2LmZyMIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAr9Ns4+L5OPL195rHpPvCtpw97J8Pm3N5BcZ7hmUlVnwTS267mGTbkaTjGPA+Tx6LWK6Grliu4ghe8FD9k7UpmFOuSIUEjGQIW2udbv8vSdqnWlYY4DM/b4o8MUbEMs8wkAieFK8RRIwRWfgNOEYP8VQQyO3pC1VMNdMfsUnC+bZWmfPcAIXcr0QFqiGUcfUbLc2mEZYFB5KcchnOjNC8yALL6JXixM0xJzN9YwOe0JIymCKgE4nenXxmt7J3EoEzunjM61kKUFISCZROBeTKhSQFkRSWvideySrMBj329HTPpmSaqTuC4kdRfxOWpOiGhwdRNxYsK6KXCx1sAN8ZIQIDAQABo4ICdTCCAnEwDgYDVR0PAQH/BAQDAgWgMBMGA1UdJQQMMAoGCCsGAQUFBwMBMAwGA1UdEwEB/wQCMAAwHQYDVR0OBBYEFFAcw/ifCVugg3IQvCAiKx78DQwdMB8GA1UdIwQYMBaAFGZpSdTeKpyRA8+JDiS4DjADboguMF4GCCsGAQUFBwEBBFIwUDAnBggrBgEFBQcwAYYbaHR0cDovL28ucGtpLmdvb2cvcy93cjEvVHhZMCUGCCsGAQUFBzAChhlodHRwOi8vaS5wa2kuZ29vZy93cjEuY3J0MEcGA1UdEQRAMD6CHGNvbnNlaWxsZXItbnVtZXJpcXVlLmdvdXYuZnKCHiouY29uc2VpbGxlci1udW1lcmlxdWUuZ291di5mcjATBgNVHSAEDDAKMAgGBmeBDAECATA2BgNVHR8ELzAtMCugKaAnhiVodHRwOi8vYy5wa2kuZ29vZy93cjEvOGZNV20zenU2aGMuY3JsMIIBBAYKKwYBBAHWeQIEAgSB9QSB8gDwAHYA4JKz/AwdyOdoNh/eYbmWTQpSeBmKctZyxLBNpW1vVAQAAAGUEwMjYwAABAMARzBFAiB4Z2eenPFDuHnjVRyu4B5nBwZQ249vha2KHTci/QrZ/QIhALd+L617viTyJ+nGInqxwf0E6VegE9fqqxxNs5IEN6GOAHYAzxFW7tUufK/zh1vZaS6b6RpxZ0qwF+ysAdJbd87MOwgAAAGUEwMjPgAABAMARzBFAiEA353u4sSHwcCZInTB3n9UdVhekgnKpWDzecURtZRUtxMCIHcUshVj+GRRJBLXoe2eeWSRdH9KDBYwYdlT+qPctjMcMA0GCSqGSIb3DQEBCwUAA4IBAQAq2STRSf8F4lpw+FWuI50WANGTRrQd7fXVkNB9pXbt3wyLdf52wKyPzrYhP199v8jSIzdjtmI8fbfJ7FtApTk/g8/3ULZduyH1c4FcVjV8TMS7RfpIXy/9O/w3pWxjT6praQJEiNurC5V5fukl45/Doz7gYw2H8njzmzIoq/WRUqvL8nDGMUSI4uFAN4UP1cTb4KyDG+ADR9odzssxGsAI573P3cVFhnYfvsInt86qvxJBNh/80q1bfga8mrBVbSSa8OJ52ZofcJP/IAiRh/DSCUzqg0aaC2H6sEhPN2ghoDh/8+BOhsAPOisfwvgSTtx6z7Iq9+j17xYD/i0XkMLk\n-----END CERTIFICATE-----","",""
"cert_commonName <hostCert#1>","conseiller-numerique.gouv.fr/104.21.16.1","443","OK","conseiller-numerique.gouv.fr","",""
"cert_commonName_wo_SNI <hostCert#1>","conseiller-numerique.gouv.fr/104.21.16.1","443","INFO","request w/o SNI didn't succeed","",""
"cert_subjectAltName <hostCert#1>","conseiller-numerique.gouv.fr/104.21.16.1","443","INFO","conseiller-numerique.gouv.fr *.conseiller-numerique.gouv.fr","",""
"cert_trust <hostCert#1>","conseiller-numerique.gouv.fr/104.21.16.1","443","OK","Ok via SAN and CN (SNI mandatory)","",""
"cert_chain_of_trust <hostCert#1>","conseiller-numerique.gouv.fr/104.21.16.1","443","OK","passed.","",""
"cert_certificatePolicies_EV <hostCert#1>","conseiller-numerique.gouv.fr/104.21.16.1","443","INFO","no","",""
"cert_expirationStatus <hostCert#1>","conseiller-numerique.gouv.fr/104.21.16.1","443","MEDIUM","expires < 60 days (45)","",""
"cert_notBefore <hostCert#1>","conseiller-numerique.gouv.fr/104.21.16.1","443","INFO","2024-12-29 14:22","",""
"cert_notAfter <hostCert#1>","conseiller-numerique.gouv.fr/104.21.16.1","443","MEDIUM","2025-03-29 15:22","",""
"cert_extlifeSpan <hostCert#1>","conseiller-numerique.gouv.fr/104.21.16.1","443","OK","certificate has no extended life time according to browser forum","",""
"cert_eTLS <hostCert#1>","conseiller-numerique.gouv.fr/104.21.16.1","443","INFO","not present","",""
"cert_crlDistributionPoints <hostCert#1>","conseiller-numerique.gouv.fr/104.21.16.1","443","INFO","http://c.pki.goog/wr1/8fMWm3zu6hc.crl","",""
"cert_ocspURL <hostCert#1>","conseiller-numerique.gouv.fr/104.21.16.1","443","INFO","http://o.pki.goog/s/wr1/TxY","",""
"OCSP_stapling <hostCert#1>","conseiller-numerique.gouv.fr/104.21.16.1","443","OK","offered","",""
"cert_ocspRevoked <hostCert#1>","conseiller-numerique.gouv.fr/104.21.16.1","443","OK","not revoked","",""
"cert_mustStapleExtension <hostCert#1>","conseiller-numerique.gouv.fr/104.21.16.1","443","INFO","--","",""
"DNS_CAArecord <hostCert#1>","conseiller-numerique.gouv.fr/104.21.16.1","443","LOW","--","",""
"certificate_transparency <hostCert#1>","conseiller-numerique.gouv.fr/104.21.16.1","443","OK","yes (certificate extension)","",""
"certs_countServer <hostCert#1>","conseiller-numerique.gouv.fr/104.21.16.1","443","INFO","3","",""
"certs_list_ordering_problem <hostCert#1>","conseiller-numerique.gouv.fr/104.21.16.1","443","INFO","no","",""
"cert_caIssuers <hostCert#1>","conseiller-numerique.gouv.fr/104.21.16.1","443","INFO","WR1 (Google Trust Services from US)","",""
"intermediate_cert <#1> <hostCert#1>","conseiller-numerique.gouv.fr/104.21.16.1","443","INFO","-----BEGIN CERTIFICATE-----\nMIIFCzCCAvOgAwIBAgIQf9niwtIEigR0tieibQhopzANBgkqhkiG9w0BAQsFADBHMQswCQYDVQQGEwJVUzEiMCAGA1UEChMZR29vZ2xlIFRydXN0IFNlcnZpY2VzIExMQzEUMBIGA1UEAxMLR1RTIFJvb3QgUjEwHhcNMjMxMjEzMDkwMDAwWhcNMjkwMjIwMTQwMDAwWjA7MQswCQYDVQQGEwJVUzEeMBwGA1UEChMVR29vZ2xlIFRydXN0IFNlcnZpY2VzMQwwCgYDVQQDEwNXUjEwggEiMA0GCSqGSIb3DQEBAQUAA4IBDwAwggEKAoIBAQDPbjYWircr7kaYAx1TcA937qNLoHK+jyMtwkfGj1yN+T3mGo7uMyINyRFIuLBizvRpDXICfd7VJg/DbpvPfg7XIM/GkDujggbaOp3/bFa/3OlhlEXkabxPD8kTwK1hRHIggdAPK55oamJqj4oiV3lpK+IkM352YyxdvFFpfiMHsf92gfHuuFi1azUV76HmSCg5lzHZBx+Vp56uz5i8no2KA+Gwl01Qb5NMSh/4233xkJkVf+OW7e4xgepyPVId3yVkpQtwqp7oqLlHyKdaECVgb0Lh1z/njwzwwoNGMyDmS3cEdqFop10VGO/YKHc1rQ6tRuRibuKq+MzvN34PJrMHAgMBAAGjgf4wgfswDgYDVR0PAQH/BAQDAgGGMB0GA1UdJQQWMBQGCCsGAQUFBwMBBggrBgEFBQcDAjASBgNVHRMBAf8ECDAGAQH/AgEAMB0GA1UdDgQWBBRmaUnU3iqckQPPiQ4kuA4wA26ILjAfBgNVHSMEGDAWgBTkrysmcRorSCeFL1JmLO/wiRNxPjA0BggrBgEFBQcBAQQoMCYwJAYIKwYBBQUHMAKGGGh0dHA6Ly9pLnBraS5nb29nL3IxLmNydDArBgNVHR8EJDAiMCCgHqAchhpodHRwOi8vYy5wa2kuZ29vZy9yL3IxLmNybDATBgNVHSAEDDAKMAgGBmeBDAECATANBgkqhkiG9w0BAQsFAAOCAgEATuazCBEgkWAn+VGQTQIY7rjBidUihJfm1t/mTjo7KQR+3iDx4o2L06oeF0Q3wpKYpQgI/TeMqUlYMWQmZbWPE0PX8pfsVAE5E5tVOjh34bNAJwDPVnsZVJwzN3nw5BGQ7sxRspFzIcM/qbbTpNeXf9II4Wsk2+Tv6FSVFZUL3/0uHradbruDWjRQ4IZ7mYqKiEqk08dpOZ+TmBzwykEGy1/IXberb6Ap1SSnn2+RI7t6N/fqPCrwwFjp8kg1G6etRATGBaPYCx+GjJMFPX+k97Alvoj3/98SvqdegLPYEPjvxUclHpiKLD63NMmVarVQddIL6kOvTe5k0pnxRnR+mndGHIQc77TLbcZFeja56PynlSqmer578c7CBrPqo1BVmPyWUK+v6sGuzs7Mq7QQaxVs4710cI/MpPp1ovxMVt17ENKxLk34LpEKAKVmqwnzbHHRjhXNeCC984XDOwLEp0K4MzHl8ZOWJQAakCdVlFC+PyA3GP2JX/QLoqWNHGuN9c9vLObDhHVs/L+65De+OdnnjpFGI9xxtsNyRsyaHdFAf5z7ulOoXDXkHCCej/Ehs5docReNt16W2xbH/EBuirJrOzFE2rtALxksl1TdEjOfIKXOJfUqQeVI5+hA7V+n1+A/n7Npg0S+5ODytWh5XW54ccN1drJnMK54ttozh0c=\n-----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#1> <hostCert#1>","conseiller-numerique.gouv.fr/104.21.16.1","443","INFO","B10B6F00E609509E8700F6D34687A2BFCE38EA05A8FDF1CDC40C3A2A0D0D0E45","",""
"intermediate_cert_notBefore <#1> <hostCert#1>","conseiller-numerique.gouv.fr/104.21.16.1","443","INFO","2023-12-13 09:00","",""
"intermediate_cert_notAfter <#1> <hostCert#1>","conseiller-numerique.gouv.fr/104.21.16.1","443","OK","2029-02-20 14:00","",""
"intermediate_cert_expiration <#1> <hostCert#1>","conseiller-numerique.gouv.fr/104.21.16.1","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#1> <hostCert#1>","conseiller-numerique.gouv.fr/104.21.16.1","443","INFO","WR1 <-- GTS Root R1","",""
"intermediate_cert <#2> <hostCert#1>","conseiller-numerique.gouv.fr/104.21.16.1","443","INFO","-----BEGIN CERTIFICATE-----\nMIIFYjCCBEqgAwIBAgIQd70NbNs2+RrqIQ/E8FjTDTANBgkqhkiG9w0BAQsFADBXMQswCQYDVQQGEwJCRTEZMBcGA1UEChMQR2xvYmFsU2lnbiBudi1zYTEQMA4GA1UECxMHUm9vdCBDQTEbMBkGA1UEAxMSR2xvYmFsU2lnbiBSb290IENBMB4XDTIwMDYxOTAwMDA0MloXDTI4MDEyODAwMDA0MlowRzELMAkGA1UEBhMCVVMxIjAgBgNVBAoTGUdvb2dsZSBUcnVzdCBTZXJ2aWNlcyBMTEMxFDASBgNVBAMTC0dUUyBSb290IFIxMIICIjANBgkqhkiG9w0BAQEFAAOCAg8AMIICCgKCAgEAthECix7joXebO9y/lD63ladAPKH9gvl9MgaCcfb2jH/76Nu8ai6Xl6OMS/kr9rH5zoQdsfnFl97vufKj6bwSiV6nqlKr+CMny6SxnGPb15l+8Ape62im9MZaRw1NEDPjTrETo8gYbEvs/AmQ351kKSUjB6G00j0uYODP0gmHu81I8E3CwnqIiru6z1kZ1q+PsAewnjHxgsHA3y6mbWwZDrXYfiYaRQM9sHmklCitD38m5agI/pboPGiUU+6DOogrFZYJsuB6jC511pzrp1Zkj5ZPaK49l8KEj8C8QMALXL32h7M1bKwYUH+E4EzNktMg6TO8UpmvMrUpsyUqtEj5cuHKZPfmghCN6J3Cioj6OGaK/GP5Afl4/Xtcd/p2h/rs37EOeZVXtL0m79YB0esWCruOC7XFxYpVq9Os6pFLKcwZpDIlTirxZUTQAs6qzkm06p98g7BAe+dDq6dso499iYH6TKX/1Y7DzkvgtdizjkXPdsDtQCv9Uw+wp9U7DbGKogPeMa3Md+pvez7W35EiEua++tgy/BBjFFFy3l3WFpO9KWgz7zpm7AeKJt8T11dleCfeXkkUAKIAf5qoIbapsZWwpbkNFhHax2xIPEDgfg1azVY80ZcFuctL7TlLnMQ/0lUTbiSw1nH69MG6zO0b9f6BQdgAmD06yK56mDcYBZUCAwEAAaOCATgwggE0MA4GA1UdDwEB/wQEAwIBhjAPBgNVHRMBAf8EBTADAQH/MB0GA1UdDgQWBBTkrysmcRorSCeFL1JmLO/wiRNxPjAfBgNVHSMEGDAWgBRge2YaRQ2XyolQL30EzTSo//z9SzBgBggrBgEFBQcBAQRUMFIwJQYIKwYBBQUHMAGGGWh0dHA6Ly9vY3NwLnBraS5nb29nL2dzcjEwKQYIKwYBBQUHMAKGHWh0dHA6Ly9wa2kuZ29vZy9nc3IxL2dzcjEuY3J0MDIGA1UdHwQrMCkwJ6AloCOGIWh0dHA6Ly9jcmwucGtpLmdvb2cvZ3NyMS9nc3IxLmNybDA7BgNVHSAENDAyMAgGBmeBDAECATAIBgZngQwBAgIwDQYLKwYBBAHWeQIFAwIwDQYLKwYBBAHWeQIFAwMwDQYJKoZIhvcNAQELBQADggEBADSkHrEoo9C0dhemMXoh6dFSPsjbdBZBiLg9NR3t5P+T4Vxfq7vqfM/b5A3Ri1fyJm9bvhdGaJQ3b2t6yMAYN/olUazsaL+yyEn9WprKASOshIArAoyZl+tJaox118fessmXn1hIVw41oeQa1v1vg4Fv74zPl6/AhSrw9U5pCZEt4Wi4wStz6dTZ/CLANx8LZh1J7QJVj2fhMtfTJr9w4z30Z209fOU0iOMy+qduBmpvvYuR7hZL6Dupszfnw0Skfths18dG9ZKb59UhvmaSGZRVbNQpsg3BZlvid0lIKO2d1xozclOzgjXPYovJJIultzkMu34qQb9Sz/yilrbCgj8=\n-----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#2> <hostCert#1>","conseiller-numerique.gouv.fr/104.21.16.1","443","INFO","3EE0278DF71FA3C125C4CD487F01D774694E6FC57E0CD94C24EFD769133918E5","",""
"intermediate_cert_notBefore <#2> <hostCert#1>","conseiller-numerique.gouv.fr/104.21.16.1","443","INFO","2020-06-19 00:00","",""
"intermediate_cert_notAfter <#2> <hostCert#1>","conseiller-numerique.gouv.fr/104.21.16.1","443","OK","2028-01-28 00:00","",""
"intermediate_cert_expiration <#2> <hostCert#1>","conseiller-numerique.gouv.fr/104.21.16.1","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#2> <hostCert#1>","conseiller-numerique.gouv.fr/104.21.16.1","443","INFO","GTS Root R1 <-- GlobalSign Root CA","",""
"intermediate_cert_badOCSP <hostCert#1>","conseiller-numerique.gouv.fr/104.21.16.1","443","OK","intermediate certificate(s) is/are ok","",""
"cert_signatureAlgorithm <hostCert#2>","conseiller-numerique.gouv.fr/104.21.16.1","443","OK","ECDSA with SHA256","",""
"cert_keySize <hostCert#2>","conseiller-numerique.gouv.fr/104.21.16.1","443","OK","EC 256 bits (curve P-256)","",""
"cert_keyUsage <hostCert#2>","conseiller-numerique.gouv.fr/104.21.16.1","443","INFO","Digital Signature","",""
"cert_extKeyUsage <hostCert#2>","conseiller-numerique.gouv.fr/104.21.16.1","443","INFO","TLS Web Server Authentication","",""
"cert_serialNumber <hostCert#2>","conseiller-numerique.gouv.fr/104.21.16.1","443","INFO","447CBD93F197EAB3130DAD0919FD8DDA","",""
"cert_serialNumberLen <hostCert#2>","conseiller-numerique.gouv.fr/104.21.16.1","443","INFO","16","",""
"cert_fingerprintSHA1 <hostCert#2>","conseiller-numerique.gouv.fr/104.21.16.1","443","INFO","EB3088E7AE28E5DD4B31B50D5C8994F2F81CB5B1","",""
"cert_fingerprintSHA256 <hostCert#2>","conseiller-numerique.gouv.fr/104.21.16.1","443","INFO","D91CD7E2FA64FC665FD987DB5B9823DA6D73FDAE486D927EC746D5C66989E26C","",""
"cert <hostCert#2>","conseiller-numerique.gouv.fr/104.21.16.1","443","INFO","-----BEGIN CERTIFICATE-----\nMIID1zCCA3ygAwIBAgIQRHy9k/GX6rMTDa0JGf2N2jAKBggqhkjOPQQDAjA7MQswCQYDVQQGEwJVUzEeMBwGA1UEChMVR29vZ2xlIFRydXN0IFNlcnZpY2VzMQwwCgYDVQQDEwNXRTEwHhcNMjQxMjI5MTQyMjQ4WhcNMjUwMzI5MTUyMjQ1WjAnMSUwIwYDVQQDExxjb25zZWlsbGVyLW51bWVyaXF1ZS5nb3V2LmZyMFkwEwYHKoZIzj0CAQYIKoZIzj0DAQcDQgAEj7+fyyv+Dr5/1xHHiD7asCajV7b0o1+M0QZKj/cWWJmdL1YIA9Z4/YDOMRoDr6e4xiE9J3Hk6OeHy80asEVEhKOCAnQwggJwMA4GA1UdDwEB/wQEAwIHgDATBgNVHSUEDDAKBggrBgEFBQcDATAMBgNVHRMBAf8EAjAAMB0GA1UdDgQWBBTZ1Tw29k+oN4i3sOL9kuGIgFbiBTAfBgNVHSMEGDAWgBSQd5I1Z8T/qMyp5nvZgHl7zJP5ODBeBggrBgEFBQcBAQRSMFAwJwYIKwYBBQUHMAGGG2h0dHA6Ly9vLnBraS5nb29nL3Mvd2UxL1JIdzAlBggrBgEFBQcwAoYZaHR0cDovL2kucGtpLmdvb2cvd2UxLmNydDBHBgNVHREEQDA+ghxjb25zZWlsbGVyLW51bWVyaXF1ZS5nb3V2LmZygh4qLmNvbnNlaWxsZXItbnVtZXJpcXVlLmdvdXYuZnIwEwYDVR0gBAwwCjAIBgZngQwBAgEwNgYDVR0fBC8wLTAroCmgJ4YlaHR0cDovL2MucGtpLmdvb2cvd2UxL3Q2MkV0NFdFNVFZLmNybDCCAQMGCisGAQQB1nkCBAIEgfQEgfEA7wB1AM8RVu7VLnyv84db2Wkum+kacWdKsBfsrAHSW3fOzDsIAAABlBMDRjQAAAQDAEYwRAIgOxBOyOBgloMO9vBtuivY4WMRvEVTzddObJG7pNdx/zwCIDjBU9t3OSjFOKI0/Qrzp05v0G+3jQRcmGqw30l5dy51AHYA5tIxY0B3jMEQQQbXcbnOwdJA9paEhvu6hzId/R43jlAAAAGUEwNGFwAABAMARzBFAiEA2wclbHcRrJrkOeop4VrzDPaeCUYZlJw5t2oOx7tCemUCIFxiLOGzh35gN7D7inwRBS7qmyQ5cUsxmC3rsMGmoZUSMAoGCCqGSM49BAMCA0kAMEYCIQCtTuHjrPpF4fuJxAXTzpgUL9FoTZ3QUurGKIgWUmNl8wIhAPZCnGIsCFaFclK/UKJVyfxG/hU7VDi1tS1zH03uWkd/\n-----END CERTIFICATE-----","",""
"cert_commonName <hostCert#2>","conseiller-numerique.gouv.fr/104.21.16.1","443","OK","conseiller-numerique.gouv.fr","",""
"cert_commonName_wo_SNI <hostCert#2>","conseiller-numerique.gouv.fr/104.21.16.1","443","INFO","request w/o SNI didn't succeed, usual for EC certificates","",""
"cert_subjectAltName <hostCert#2>","conseiller-numerique.gouv.fr/104.21.16.1","443","INFO","conseiller-numerique.gouv.fr *.conseiller-numerique.gouv.fr","",""
"cert_trust <hostCert#2>","conseiller-numerique.gouv.fr/104.21.16.1","443","OK","Ok via SAN and CN (SNI mandatory)","",""
"cert_chain_of_trust <hostCert#2>","conseiller-numerique.gouv.fr/104.21.16.1","443","OK","passed.","",""
"cert_certificatePolicies_EV <hostCert#2>","conseiller-numerique.gouv.fr/104.21.16.1","443","INFO","no","",""
"cert_expirationStatus <hostCert#2>","conseiller-numerique.gouv.fr/104.21.16.1","443","MEDIUM","expires < 60 days (45)","",""
"cert_notBefore <hostCert#2>","conseiller-numerique.gouv.fr/104.21.16.1","443","INFO","2024-12-29 14:22","",""
"cert_notAfter <hostCert#2>","conseiller-numerique.gouv.fr/104.21.16.1","443","MEDIUM","2025-03-29 15:22","",""
"cert_extlifeSpan <hostCert#2>","conseiller-numerique.gouv.fr/104.21.16.1","443","OK","certificate has no extended life time according to browser forum","",""
"cert_eTLS <hostCert#2>","conseiller-numerique.gouv.fr/104.21.16.1","443","INFO","not present","",""
"cert_crlDistributionPoints <hostCert#2>","conseiller-numerique.gouv.fr/104.21.16.1","443","INFO","http://c.pki.goog/we1/t62Et4WE5QY.crl","",""
"cert_ocspURL <hostCert#2>","conseiller-numerique.gouv.fr/104.21.16.1","443","INFO","http://o.pki.goog/s/we1/RHw","",""
"OCSP_stapling <hostCert#2>","conseiller-numerique.gouv.fr/104.21.16.1","443","OK","offered","",""
"cert_ocspRevoked <hostCert#2>","conseiller-numerique.gouv.fr/104.21.16.1","443","OK","not revoked","",""
"cert_mustStapleExtension <hostCert#2>","conseiller-numerique.gouv.fr/104.21.16.1","443","INFO","--","",""
"DNS_CAArecord <hostCert#2>","conseiller-numerique.gouv.fr/104.21.16.1","443","LOW","--","",""
"certificate_transparency <hostCert#2>","conseiller-numerique.gouv.fr/104.21.16.1","443","OK","yes (certificate extension)","",""
"certs_countServer <hostCert#2>","conseiller-numerique.gouv.fr/104.21.16.1","443","INFO","3","",""
"certs_list_ordering_problem <hostCert#2>","conseiller-numerique.gouv.fr/104.21.16.1","443","INFO","no","",""
"cert_caIssuers <hostCert#2>","conseiller-numerique.gouv.fr/104.21.16.1","443","INFO","WE1 (Google Trust Services from US)","",""
"intermediate_cert <#1> <hostCert#2>","conseiller-numerique.gouv.fr/104.21.16.1","443","INFO","-----BEGIN CERTIFICATE-----\nMIICnzCCAiWgAwIBAgIQf/MZd5csIkp2FV0TttaF4zAKBggqhkjOPQQDAzBHMQswCQYDVQQGEwJVUzEiMCAGA1UEChMZR29vZ2xlIFRydXN0IFNlcnZpY2VzIExMQzEUMBIGA1UEAxMLR1RTIFJvb3QgUjQwHhcNMjMxMjEzMDkwMDAwWhcNMjkwMjIwMTQwMDAwWjA7MQswCQYDVQQGEwJVUzEeMBwGA1UEChMVR29vZ2xlIFRydXN0IFNlcnZpY2VzMQwwCgYDVQQDEwNXRTEwWTATBgcqhkjOPQIBBggqhkjOPQMBBwNCAARvzTr+Z1dHTCEDhUDCR127WEcPQMFcF4XGGTfn1XzthkubgdnXGhOlCgP4mMTG6J7/EFmPLCaY9eYmJbsPAvpWo4H+MIH7MA4GA1UdDwEB/wQEAwIBhjAdBgNVHSUEFjAUBggrBgEFBQcDAQYIKwYBBQUHAwIwEgYDVR0TAQH/BAgwBgEB/wIBADAdBgNVHQ4EFgQUkHeSNWfE/6jMqeZ72YB5e8yT+TgwHwYDVR0jBBgwFoAUgEzW63T/STaj1dj8tT7FavCUHYwwNAYIKwYBBQUHAQEEKDAmMCQGCCsGAQUFBzAChhhodHRwOi8vaS5wa2kuZ29vZy9yNC5jcnQwKwYDVR0fBCQwIjAgoB6gHIYaaHR0cDovL2MucGtpLmdvb2cvci9yNC5jcmwwEwYDVR0gBAwwCjAIBgZngQwBAgEwCgYIKoZIzj0EAwMDaAAwZQIxAOcCq1HW90OVznX+0RGU1cxAQXomvtgM8zItPZCuFQ8jSBJSjz5keROv9aYsAm5VsQIwJonMaAFi54mrfhfoFNZEfuNMSQ6/bIBiNLiyoX46FohQvKeIoJ99cx7sUkFN7uJW\n-----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#1> <hostCert#2>","conseiller-numerique.gouv.fr/104.21.16.1","443","INFO","1DFC1605FBAD358D8BC844F76D15203FAC9CA5C1A79FD4857FFAF2864FBEBF96","",""
"intermediate_cert_notBefore <#1> <hostCert#2>","conseiller-numerique.gouv.fr/104.21.16.1","443","INFO","2023-12-13 09:00","",""
"intermediate_cert_notAfter <#1> <hostCert#2>","conseiller-numerique.gouv.fr/104.21.16.1","443","OK","2029-02-20 14:00","",""
"intermediate_cert_expiration <#1> <hostCert#2>","conseiller-numerique.gouv.fr/104.21.16.1","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#1> <hostCert#2>","conseiller-numerique.gouv.fr/104.21.16.1","443","INFO","WE1 <-- GTS Root R4","",""
"intermediate_cert <#2> <hostCert#2>","conseiller-numerique.gouv.fr/104.21.16.1","443","INFO","-----BEGIN CERTIFICATE-----\nMIIDejCCAmKgAwIBAgIQf+UwvzMTQ77dghYQST2KGzANBgkqhkiG9w0BAQsFADBXMQswCQYDVQQGEwJCRTEZMBcGA1UEChMQR2xvYmFsU2lnbiBudi1zYTEQMA4GA1UECxMHUm9vdCBDQTEbMBkGA1UEAxMSR2xvYmFsU2lnbiBSb290IENBMB4XDTIzMTExNTAzNDMyMVoXDTI4MDEyODAwMDA0MlowRzELMAkGA1UEBhMCVVMxIjAgBgNVBAoTGUdvb2dsZSBUcnVzdCBTZXJ2aWNlcyBMTEMxFDASBgNVBAMTC0dUUyBSb290IFI0MHYwEAYHKoZIzj0CAQYFK4EEACIDYgAE83Rzp2iLYK5DuDXFgTB7S0md+8FhzubeRr1r1WEYNa5A3XP3iZEwWus87oV8okB2O6nGuEfYKueSkWpz6bFyOZ8pn6KY019eWIZlD6GEZQbR3IvJx3PIjGov5cSr0R2Ko4H/MIH8MA4GA1UdDwEB/wQEAwIBhjAdBgNVHSUEFjAUBggrBgEFBQcDAQYIKwYBBQUHAwIwDwYDVR0TAQH/BAUwAwEB/zAdBgNVHQ4EFgQUgEzW63T/STaj1dj8tT7FavCUHYwwHwYDVR0jBBgwFoAUYHtmGkUNl8qJUC99BM00qP/8/UswNgYIKwYBBQUHAQEEKjAoMCYGCCsGAQUFBzAChhpodHRwOi8vaS5wa2kuZ29vZy9nc3IxLmNydDAtBgNVHR8EJjAkMCKgIKAehhxodHRwOi8vYy5wa2kuZ29vZy9yL2dzcjEuY3JsMBMGA1UdIAQMMAowCAYGZ4EMAQIBMA0GCSqGSIb3DQEBCwUAA4IBAQAYQrsPBtYDh5bjP2OBDwmkoWhIDDkic574y04tfzHpn+cJodI2D4SseesQ6bDrarZ7C30ddLibZatoKiws3UL9xnELz4ct92vID24FfVbiI1hY+SW6FoVHkNeWIP0GCbaM4C6uVdF5dTUsMVs/ZbzNnIdCp5Gxmx5ejvEau8otR/CskGN+hr/W5GvT1tMBjgWKZ1i4//emhA1JG1BbPzoLJQvyEotc03lXjTaCzv8mEbep8RqZ7a2CPsgRbuvTPBwcOMBBmuFeU88+FSBX6+7iP0il8b4Z0QFqIwwMHfs/L6K1vepuoxtGzi4CZ68zJpiq1UvSqTbFJjtbD4seiMHl\n-----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#2> <hostCert#2>","conseiller-numerique.gouv.fr/104.21.16.1","443","INFO","76B27B80A58027DC3CF1DA68DAC17010ED93997D0B603E2FADBE85012493B5A7","",""
"intermediate_cert_notBefore <#2> <hostCert#2>","conseiller-numerique.gouv.fr/104.21.16.1","443","INFO","2023-11-15 03:43","",""
"intermediate_cert_notAfter <#2> <hostCert#2>","conseiller-numerique.gouv.fr/104.21.16.1","443","OK","2028-01-28 00:00","",""
"intermediate_cert_expiration <#2> <hostCert#2>","conseiller-numerique.gouv.fr/104.21.16.1","443","OK","ok > 40 days","",""
